gene	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6	DMSO1_6
ENSRNOG00000048881	11	19.8687	11	12	15	15.8825
ENSRNOG00000048882	0	0	0	0	0	0
ENSRNOG00000048885	0	0	0	0	0	0
ENSRNOG00000048886	3.37554	7.96093	5.91475	9.61383	6.545	12.0656
ENSRNOG00000048888	0	0	1	0	0	0
ENSRNOG00000048891	1589	1338	1259	1503	1176	1266
ENSRNOG00000048892	0	0	0	0	0	0
ENSRNOG00000048894	126.5	106.5	118.5	130	111.5	91
ENSRNOG00000048897	100	96	153	160	146	130
ENSRNOG00000048898	21	16	17	34	22	19
ENSRNOG00000048901	0	0	0	0	0	0
ENSRNOG00000048904	62.5614	90.4287	124.044	52.3595	46.3701	100.976
ENSRNOG00000048907	71	39	39	59	55	50
ENSRNOG00000048909	0	0	0	0	0	0
ENSRNOG00000048910	124.943	146.934	160.616	111.578	102.562	114.641
ENSRNOG00000048914	65	45	101	83	59	58
ENSRNOG00000048915	3088	2962	2670	3294	3584	3113
ENSRNOG00000048916	0	0	0	0	0	0
ENSRNOG00000048917	0	0	0	0	0	0
ENSRNOG00000048919	23	19	5	17	15	25
ENSRNOG00000048921	6.17412	0	11.8657	0	7.74478	15.372
ENSRNOG00000048922	0	0	0	0	0	0
ENSRNOG00000048924	237	169	288	183	208	193
ENSRNOG00000048925	0	0	0	0	0	0
ENSRNOG00000048926	0	4.7235	0	2.05067	0	1.80997
ENSRNOG00000048927	35.3151	44.3722	54.7832	56.9035	45.4591	43.1757
ENSRNOG00000048930	0	0	0	0	0	0
ENSRNOG00000048932	76	86	82	93	71	81
ENSRNOG00000048933	21.9482	21.7323	19.8928	29.7718	24.629205	23.4028
ENSRNOG00000048934	4	6.5	3	3.5	3.5	3
ENSRNOG00000048935	0	0	4.46276	0	0	0
ENSRNOG00000048938	0	0	0	0	0	0
ENSRNOG00000048940	0	0	0	0	0	0
ENSRNOG00000048941	0	0	0	0	0	0
ENSRNOG00000048942	0	0	0	0	0	0
ENSRNOG00000048944	0	0	0	0	0	0
ENSRNOG00000048946	0	0	0	0	0	0
ENSRNOG00000048948	22.8333	22.9201	19.4829	18.8445	6.33561	15.8198
ENSRNOG00000048949	516.171	514.541	409.673	488.051	413.451	467.583
ENSRNOG00000048951	11.5872	21.1346	16.2167	21.3145	11.0821	27.0165
ENSRNOG00000048952	0	0	0	0	0	0
ENSRNOG00000048953	0	0	0	0	0	0
ENSRNOG00000048956	0	0	0	0	0	0
ENSRNOG00000048958	5.24286	6.2777	6.28117	3.1342	6.28426	6.27477
ENSRNOG00000048961	296	308	497	553	521	324
ENSRNOG00000048963	0	0	0	0	0	0
ENSRNOG00000048966	0	2	10	1	3	6
ENSRNOG00000048967	55	71	38	80	62	44
ENSRNOG00000048969	1081.76	1089	952	1021	870.504	968.378
ENSRNOG00000048970	1.5	1	1	1.5	1	0
ENSRNOG00000048973	213.007	216.083	235	266	201.367	198
ENSRNOG00000048975	0	0	0	0	0	0
ENSRNOG00000048976	6.09631	5.29494	9	8.12476	3	1.21206
ENSRNOG00000048978	179	158	177	197	195	155
ENSRNOG00000048979	0	0	6.03519	2.06282	3.10842	0.393298
ENSRNOG00000048980	569	576	586	609	554	555
ENSRNOG00000048981	2147	2262	2048	2371	2133	1961
ENSRNOG00000048982	444.27	370.75	291.1308	394.8048	540.347	369.234
ENSRNOG00000048985	0	7.06706	0	0	6.8121	11.2557
ENSRNOG00000048986	5	5	1	8	3	4
ENSRNOG00000048987	0	0	0	0	0	0
ENSRNOG00000048988	0	0	2	1	1	4
ENSRNOG00000048989	1176	1155	1171	1209	986	1065
ENSRNOG00000048990	0	0	0	0	1.80279	0
ENSRNOG00000048996	235.87	206.771	222.527	262.527	233.551	252.825
ENSRNOG00000048998	0	0	0	0	0	0
ENSRNOG00000048999	0	0	0	0	0	0
ENSRNOG00000049000	0	0	0	0	0	0
ENSRNOG00000049004	0	0	0	0	0	0
ENSRNOG00000049007	0	2.00188E-05	42.3144	0.000178543	7.10589	30.6418
ENSRNOG00000049009	0	0	0	0	0	0
ENSRNOG00000049010	0	0	2	1.00014	0	3.57049
ENSRNOG00000049011	0	0	0	0	0	0
ENSRNOG00000049012	0	0	0	0	0	0
ENSRNOG00000049014	0	0	0	0	0	0
ENSRNOG00000049016	10.3234	16.27	12.959	6.35625	13.3544	12.6015
ENSRNOG00000049019	164.505	155.412	201.118	168.389	125.766	129.87967
ENSRNOG00000049020	16.8687	11.8175	13.1027	33.1102	6.11939	7.635
ENSRNOG00000049024	0	0	0	0	0	0
ENSRNOG00000049025	6000.58	6502.02	4740.15	7265.86	5489.25	6708.13
ENSRNOG00000049028	95	65	48	66	60	67
ENSRNOG00000049030	0	0	0	0	0	0
ENSRNOG00000049032	98	107	94	103	87	89
ENSRNOG00000049033	819	710	709	817	637	782
ENSRNOG00000049034	95	148.9997	102	135	128.1225	102
ENSRNOG00000049035	0	0	0	0	0	0
ENSRNOG00000049037	0	0	0	0	0	0
ENSRNOG00000049038	0	0.5	0	0.5	0	0
ENSRNOG00000049045	3	4	7	4	6	3
ENSRNOG00000049047	0	0	0	0	0	0
ENSRNOG00000049049	0	0	0	0	0	0
ENSRNOG00000049051	0	0	0	0	0	0
ENSRNOG00000049052	100	103	110	104	127	105
ENSRNOG00000049053	0	0	0	0	0	0
ENSRNOG00000049054	24	15	18	35	6	16
ENSRNOG00000049056	6708	6372	8266	9459	7409	5889
ENSRNOG00000049057	1421	1332	1556	1536	1485	1215
ENSRNOG00000049059	0	0	0	0	0	0
ENSRNOG00000049062	362.667	362.376	412.914	379.852	337.638	304.404
ENSRNOG00000049063	73	74	87	72	65	69
ENSRNOG00000049064	0	0	0	0	0	0
ENSRNOG00000049065	0	0	0	0	0	0
ENSRNOG00000049067	12	22	22	16	13	16
ENSRNOG00000049069	0	0	1.17954	1.09971	0	1.24126
ENSRNOG00000049070	0	0	0	0	0	0
ENSRNOG00000049071	79.0286	71.0933	71.0591	118.373	78.9443	55.2462
ENSRNOG00000049074	0	0	0	0	0	0
ENSRNOG00000049075	985	1311	1000	966	1078	1083
ENSRNOG00000049076	2	4	11	5	0	3
ENSRNOG00000049083	678.0005	674.9999	789.0002	854.0004	724.0004	617.9999
ENSRNOG00000049085	0	2	3	0	2	3
ENSRNOG00000049088	122	109	101	114	110	97
ENSRNOG00000049090	32	27	35	40	36.5	36.5
ENSRNOG00000049092	12.0941	19.1529	5.06247	11.0754	9.07831	7.0998
ENSRNOG00000049096	0	0	0	0	0	0
ENSRNOG00000049097	7868.96	8297.19	8468.64	8648.37	8071.84	8054.72
ENSRNOG00000049098	0	0	0	0	0	0
ENSRNOG00000049099	63.0921	76.4105	59.4226	68.8395	65.3895	58.8867
ENSRNOG00000049102	0	0	0	0	0	0
ENSRNOG00000049104	389.875	397.489	376.8	383.787	391.664	359.153
ENSRNOG00000049105	0	0	0	0	0	0
ENSRNOG00000049108	0	0	0	0	0	0
ENSRNOG00000049110	559	561	576	713	618	600
ENSRNOG00000049114	0	0	0	0	0	0
ENSRNOG00000049115	8.09371	7.05885	15.1148	6.06033	7.07446	11.0734
ENSRNOG00000049116	0	0	0	0	0	0
ENSRNOG00000049118	0	0	0	0	0	0
ENSRNOG00000049121	1175	1094	866	1081	1062	1012
ENSRNOG00000049123	57.80333	60.4033	68.4186	82.06881	81.1572	64.3574
ENSRNOG00000049124	0.5	0	0	0.5	0	0
ENSRNOG00000049125	0	0	0	0	0	0
ENSRNOG00000049126	1.24787	2.83448	2.76818	4.20254	2.39265	1.90782
ENSRNOG00000049127	1052	905	966	1132	1023	929
ENSRNOG00000049128	1265	1111	1250	1227	1033.62	1141.61
ENSRNOG00000049129	0	0	0	0	0	0
ENSRNOG00000049132	331.912	681.019	393.881	59.4023	265.47	146.68
ENSRNOG00000049135	21.1974	7.98737	16.5888	9.40922	13.8106	16.9686
ENSRNOG00000049136	0	0	0	0	0	0
ENSRNOG00000049137	302.146	265.167	246.441	253.191	221.941	261.439000147282
ENSRNOG00000049140	22.8734	56.1415	45.7842	43.7711	27.098	39.451
ENSRNOG00000049142	1809.005	1667	1885.002	2036.003	1780.999	1682.004
ENSRNOG00000049150	0	0	0	0	0	0
ENSRNOG00000049151	0	0	0	0	0	0
ENSRNOG00000049154	0	0	0	0	0	0
ENSRNOG00000049157	0	0	0	0	0	0
ENSRNOG00000049161	0	0	0	0	0	0
ENSRNOG00000049162	0	0	0	0	1	0
ENSRNOG00000049171	11	5	5	12	11	9
ENSRNOG00000049172	0	0	0	0	0	0
ENSRNOG00000049173	1.4626	0	1	0	0	1.90084
ENSRNOG00000049174	0	0	0	0	0	0
ENSRNOG00000049175	3.17353	8.83264	10.6598	7.21116	2.82033	1.23948
ENSRNOG00000049177	23	27	23	25	15	25
ENSRNOG00000049178	43.0257	40.4906	40.2308	38.383	24.1018	59.8019
ENSRNOG00000049179	291.326	181.728	219	308	220.124	204
ENSRNOG00000049181	1990.999	1777.999	1827.997	2031	1975.003	1734.005
ENSRNOG00000049182	0	0	0	0	0	0
ENSRNOG00000049183	0	0	0	0	0	0
ENSRNOG00000049185	0	0	0	0	0	0
ENSRNOG00000049187	0	0	0	0	0	0
ENSRNOG00000049188	0	0	0	0	0	0
ENSRNOG00000049190	0	0	0	0	0	0
ENSRNOG00000049191	0	0	0	0	0	0
ENSRNOG00000049192	0	0	0	0	9.16743	8.30287
ENSRNOG00000049193	0	0	0	0	0	0
ENSRNOG00000049197	0	0	0	0	0	0
ENSRNOG00000049198	9	12	5	2	2	10.4762
ENSRNOG00000049200	0	0	0	0	0	0
ENSRNOG00000049203	969.145	780.226	944.736	1122.639	915.411	960.986
ENSRNOG00000049204	0	0	0	0	0	0
ENSRNOG00000049208	0	0	0	0	0	0
ENSRNOG00000049212	0	0	0	0	0	0
ENSRNOG00000049213	0	0	0	0	0	1
ENSRNOG00000049215	309	288	326	342	302	259
ENSRNOG00000049217	1.18622	0.827321	0.712106	1.69295	0.448126	0.530303
ENSRNOG00000049218	0	0	0	0	1	0
ENSRNOG00000049219	4175	4205	4301	5144	4724	4361
ENSRNOG00000049220	0	0	0	0	0	0
ENSRNOG00000049221	1668.603	1382.13111	1507.2277	1751.8483	1563.58049	1521.253
ENSRNOG00000049223	1286.9993	1162.9967	1289.0003	1486.0013	1215.99766	1160.9987
ENSRNOG00000049225	0	0	0	0	0	0
ENSRNOG00000049227	0	0	0	0	0	0
ENSRNOG00000049229	2702.27	3147.37	2852.33	2939.04	2994	2891.71
ENSRNOG00000049232	299	242	354	387	351	217
ENSRNOG00000049234	0	0	0	0	0	0
ENSRNOG00000049235	443.401	492.04	476.06	592.18	440.941	386.337
ENSRNOG00000049236	16741	14413.4	11194.4	13543	13910.6	13879.7
ENSRNOG00000049237	0	0	0	0	0	0
ENSRNOG00000049238	223.679	205.048	183.063	171.111	234.924	204.26
ENSRNOG00000049239	0	0	0	0	0	0
ENSRNOG00000049242	0	0	0	0	0	0
ENSRNOG00000049243	0	0	0	0	0	0
ENSRNOG00000049244	265	315	316	314	295	290
ENSRNOG00000049248	5.15585	6.20529	3.11394	4.95741	1.14059	3.08684
ENSRNOG00000049252	0	0	0	0	0	0
ENSRNOG00000049255	10.0484	26.199	20.5036	22.0416	46.4617	0
ENSRNOG00000049257	0	0	0	1	0	0
ENSRNOG00000049259	153.0003	161.0005	133.9996	117	90	145.99989
ENSRNOG00000049260	0	0	0	0	0	0
ENSRNOG00000049261	2	0	2	0.854919	0.415944	0
ENSRNOG00000049264	0	0	0	0	0	0
ENSRNOG00000049268	0	0	0	0	0	0
ENSRNOG00000049269	74.751	109.32	119.272	147.246	93.544	84.8396
ENSRNOG00000049270	429	399	403	576	431	387
ENSRNOG00000049271	2	4	1	6	3	0
ENSRNOG00000049272	4.30154E-08	22.1885	0	0	0	16.911
ENSRNOG00000049274	0	0	0	0	0	0
ENSRNOG00000049276	0	0	0	0	0	0
ENSRNOG00000049277	3.51761	0	0	0	3.18539	0.000283017
ENSRNOG00000049279	0	0	0	0	0	0
ENSRNOG00000049280	0	0	0	0	0	0
ENSRNOG00000049281	501.365	500.875	584.363	514.614	593.86	479.082
ENSRNOG00000049282	8.08851	3.0856	7.16155	4.04816	3.0056	10.2999
ENSRNOG00000049285	0	0	0	0	0	0
ENSRNOG00000049287	276.667	397.921	147.441	100.451	306.667	209.013
ENSRNOG00000049289	10.8635	9.25813	0	15.1361	0	0.0293702
ENSRNOG00000049292	0	0	0	0	0	0
ENSRNOG00000049295	17.7389	15.7271	8.00582	7	7.72498	12.522
ENSRNOG00000049297	0	1	0	5	0	0
ENSRNOG00000049298	0	0	0	0	0	0
ENSRNOG00000049299	0	0	0	0	0	0
ENSRNOG00000049302	947.0006	874.9999	861.999906	880.000054	736.9999	785.9995
ENSRNOG00000049303	2	0	0	0	0	0
ENSRNOG00000049308	13.4576	33.9107	40.2765	52.4167	20.471	24.0443
ENSRNOG00000049310	0	0	0	0	0	0
ENSRNOG00000049311	0	0	0	0	0	1
ENSRNOG00000049312	0	0	0	0	0	0
ENSRNOG00000049314	44.0642	29.1629	33.8889	23.9125	26.2705	63.2755
ENSRNOG00000049315	0	0	0	0	0	0
ENSRNOG00000049317	0	0	0	0	0	0
ENSRNOG00000049320	0	0	0	0	0	0
ENSRNOG00000049321	0	0	0	0	0	0
ENSRNOG00000049324	187.311	176.401	179.21	140.449	162.229	146.68
ENSRNOG00000049326	185	236	232	272	228	216
ENSRNOG00000049330	571.9996	698.0003	731	698.9993	681.0004	622
ENSRNOG00000049331	1	1	0	4.81778	0	0
ENSRNOG00000049332	0	0	0	0	0	0
ENSRNOG00000049334	9	2	9	14	5	8
ENSRNOG00000049335	2	0	2	1	2	1
ENSRNOG00000049336	180	171	209	193	200	142
ENSRNOG00000049342	0	0	0	0	0	0
ENSRNOG00000049345	2	0	0	1	1	1
ENSRNOG00000049347	0	0	0	0	0	0
ENSRNOG00000049349	128	131	139	156	135	113
ENSRNOG00000049351	21	18	29	32	17	23
ENSRNOG00000049352	0	0	0	0	0	0
ENSRNOG00000049355	17.9346	20.0469	29.2984	17.5796	18.958	18.4275
ENSRNOG00000049356	0	0	0	0	0	0
ENSRNOG00000049361	935	704.0001	936	932.0003	829.0003	893.9998
ENSRNOG00000049365	0	0	0	0	0	0
ENSRNOG00000049370	98.2264	89.0412	83.7808	124.197	106.004	75.8036
ENSRNOG00000049373	0	0	0	0	0	0
ENSRNOG00000049377	2	0	3	3	2	0
ENSRNOG00000049378	671	564	555	593	534	562
ENSRNOG00000049380	9	7	8	8	9.00687	5
ENSRNOG00000049382	46.9056	54.2425	48.9281	40.6432	54.0015	53.1989
ENSRNOG00000049383	0	1	1	3	0	0
ENSRNOG00000049385	450	301	414	354	407	376
ENSRNOG00000049387	0	0	0	0	0	0
ENSRNOG00000049388	0	0	0	0	0	0
ENSRNOG00000049389	0	0	0	0	0	0
ENSRNOG00000049392	1	2	0	1	1	0
ENSRNOG00000049394	1464.9977	1725.4989	1807.0033	1914.5027	1794.0021	1720.9967
ENSRNOG00000049397	26.6276	6.90937	1.41195E-08	14.1509	32.3644	17.7224
ENSRNOG00000049398	0	0	0	2	0	0
ENSRNOG00000049399	0	0	0	0	0	0
ENSRNOG00000049402	446	379	529	561	390	422
ENSRNOG00000049403	0	0	6.96057	2.02011	5.45133	3.46331
ENSRNOG00000049405	0	0	0	0	0	0
ENSRNOG00000049407	3	2	4	3	6	2
ENSRNOG00000049410	2	3	6	1	2	5
ENSRNOG00000049412	0	0	0	0	0	0
ENSRNOG00000049415	0	0	0	0	0	0
ENSRNOG00000049416	0	0	0	0	0	0
ENSRNOG00000049421	0	0	0	0	0	0
ENSRNOG00000049422	133.349	98.6752	122.293	114.301	140.969	165.75
ENSRNOG00000049425	34	37	24	28	39	33
ENSRNOG00000049426	756.982	642.916	726.083	971.46	693.187	633.823
ENSRNOG00000049427	0	0	0	0	0	0
ENSRNOG00000049429	0	0	0	0	0	0
ENSRNOG00000049430	468	420	440	481	440	454
ENSRNOG00000049431	0	0	0	0	0	0
ENSRNOG00000049434	87.1906	94.7904	134.631	99.6072	68.9509	108.094
ENSRNOG00000049435	0	0	0	0	12.4875	6.74222
ENSRNOG00000049437	11272	10573	11746	13473	13257	9549
ENSRNOG00000049438	0	0	0	0	0	0
ENSRNOG00000049442	36.4609	0	0	0.000221452	0	2.43141E-07
ENSRNOG00000049443	0	0	0	0	0	0
ENSRNOG00000049445	0	0	0	0	0	0
ENSRNOG00000049446	18.93563	35.2497	26.37828	29.6063	33.8401	31.6495
ENSRNOG00000049448	0	0	0	0	0	0
ENSRNOG00000049451	10.3234	16.27	12.959	6.35625	13.3544	12.6015
ENSRNOG00000049452	6197.9976	6275.0064	7349.002	5965.004	5333.9961	6295.0054
ENSRNOG00000049454	0	0	0	0	0	0
ENSRNOG00000049455	0	0	0	0	0	0
ENSRNOG00000049456	0	2	2	0	1	1
ENSRNOG00000049460	0	0	0	0	0	0
ENSRNOG00000049464	0	0	0	0	0	0
ENSRNOG00000049467	0	0	0	0	0	0
ENSRNOG00000049468	0	0	0	2	0	0
ENSRNOG00000049469	15	17	19	30	28	39
ENSRNOG00000049470	0	1	3	4	5	3
ENSRNOG00000049471	338.001	317.001	464	415.001	373	273
ENSRNOG00000049477	0	0	0	0	0	0
ENSRNOG00000049480	0	0	0	0	0	0
ENSRNOG00000049482	0	0	0	0	0	0
ENSRNOG00000049483	0	0	0	0	0	0
ENSRNOG00000049484	2428	2178	2425	2486	2358	2191
ENSRNOG00000049485	0	1	2	0	1	3
ENSRNOG00000049489	303.388	243.132	260.432	347.935	268.445	258.457
ENSRNOG00000049491	35.90934824	31.67196	50.7051	51.23864	40.869936	39.4302
ENSRNOG00000049493	0	0	0	0	0	0
ENSRNOG00000049494	0	0	0	0	0	0
ENSRNOG00000049495	2	1	0	1	3	1
ENSRNOG00000049496	160	146	144	188	153	154
ENSRNOG00000049497	2106.9967	2278.0029	1933.9964	2410.9956	2127.0014	2035.005
ENSRNOG00000049498	40.6076	37.4349	37.8255	34	46.0448	49
ENSRNOG00000049499	0	0	0	0	1	1
ENSRNOG00000049501	0	0	0	0	0	0
ENSRNOG00000049502	0	0	0	0	0	0
ENSRNOG00000049503	0	0	0	0	0	0
ENSRNOG00000049504	136.935	219.842	247.058	149.956	119.007	216.766
ENSRNOG00000049505	638.77	615.9689	544.0328	596.777	532.8052	700.297
ENSRNOG00000049507	462	396.0002	444.0003	406	417	391.0002
ENSRNOG00000049509	0	0	0	0	0	0
ENSRNOG00000049511	1006.77	945.32	1086.65	1185.58	1020.97	990.048
ENSRNOG00000049512	0	0	0	0	0	0
ENSRNOG00000049513	7.2687	6.20647	5.14054	1.31458	5.00791	1.28821
ENSRNOG00000049515	0	0	0	0	1	0
ENSRNOG00000049516	0	0	0	0	0	0
ENSRNOG00000049517	127	99	100	124	118	133
ENSRNOG00000049523	0	2	0	0	0	1
ENSRNOG00000049525	0	0	0	0	0	0
ENSRNOG00000049527	0	0	0	0	0	0
ENSRNOG00000049529	0	0	0	0	0	0
ENSRNOG00000049530	62	77	68	82	80	37
ENSRNOG00000049531	3890	3420	3623	3994	3775	3458.999
ENSRNOG00000049535	0	0	0	0	0	0
ENSRNOG00000049536	0	0	0	0	0	0
ENSRNOG00000049538	0	0	0	0	0	0
ENSRNOG00000049544	0	0	0	0	0	0
ENSRNOG00000049547	0	0	0	0	0	0
ENSRNOG00000049551	1	0	0	3	0	1
ENSRNOG00000049552	136	121	148	171	158	123
ENSRNOG00000049553	0	0	0	0	0	0
ENSRNOG00000049554	0	0	0	0	0	0
ENSRNOG00000049555	0	0	0	0	0	0
ENSRNOG00000049559	0	0	0	0	0	0
ENSRNOG00000049560	2702	2330	3295	3001	2957	2274
ENSRNOG00000049569	0	0	0	0	0	0
ENSRNOG00000049571	0	0	2	1	0	0
ENSRNOG00000049572	0	0	0	0	0	0
ENSRNOG00000049575	1659.29	1136.62	1510.69	2415.24	2207.33	813.61
ENSRNOG00000049577	0	0	0	0	0	0
ENSRNOG00000049579	0	0	0	1	2	0
ENSRNOG00000049580	0	0	0	0	0	0
ENSRNOG00000049583	0	0	0	0	0	0
ENSRNOG00000049584	16	9	17	25	20	17
ENSRNOG00000049588	0	0	0	0	0	0
ENSRNOG00000049589	0	0	0	0	0	0
ENSRNOG00000049590	0	0	0	0	0	0
ENSRNOG00000049591	1.0015	1.0014	3.00432	1.51364	3	2.00299
ENSRNOG00000049592	0	0	0	0	0	0
ENSRNOG00000049593	242.9125	157.479	0.196164	131.6198	387.2757	310.14
ENSRNOG00000049595	0	0	0	0	0	0
ENSRNOG00000049596	0	0	0	0	0	0
ENSRNOG00000049598	281.258	557.248	716.878	916.976	399.315	490.757
ENSRNOG00000049600	0	0	0	0	0	0
ENSRNOG00000049602	0.5	0	0	0	0	0
ENSRNOG00000049604	1027	946	953	1265	937	959
ENSRNOG00000049605	9	10	7	20	10	6
ENSRNOG00000049606	12.9469	8.30485	17.9178	10.0629	12.3202	21.0886
ENSRNOG00000049607	217.277	195.371	265.124	380.303	293.101	164.741
ENSRNOG00000049611	0	0	0	0	0	0
ENSRNOG00000049613	0	0	0	0	0	0
ENSRNOG00000049614	76	56	71	60	71	62
ENSRNOG00000049615	2	8	2	7	5	3
ENSRNOG00000049619	0	0	0	0	0	0
ENSRNOG00000049622	1245.32	1477.67	1238.68	1294.9	1326.71	1269.41
ENSRNOG00000049623	0	0	0	0	0	0
ENSRNOG00000049629	179.9995	130.0002	145.99982	150.0001	147.99951	146.99965
ENSRNOG00000049633	142.0003	127	118	142.9995	118.0005	155.9998
ENSRNOG00000049635	0	0	0	0	0	0
ENSRNOG00000049639	1679.8742	1954.9472	910.324	1318.083	1602.6267	1804.832
ENSRNOG00000049640	0	0	0	0	0	0
ENSRNOG00000049641	592	579	638	701	648	596
ENSRNOG00000049642	253.9996	239.9999	343.9998	346	315.9996	280
ENSRNOG00000049645	0	0	0	0	0	0
ENSRNOG00000049646	0	0.5	0	0.5	0	0
ENSRNOG00000049649	5	3	8	11	9	5
ENSRNOG00000049650	94.8239	120.119	95.3249	73.4279	69.3193	155.671
ENSRNOG00000049652	0	0	0	0	0	0
ENSRNOG00000049657	0	0	0	0	0	0
ENSRNOG00000049658	0	0	0	0	0	0
ENSRNOG00000049661	211	297	429	527	435	290
ENSRNOG00000049662	53	80.238	74	62	51.2004	59.399
ENSRNOG00000049667	0	1.89313	0	1.64993	0	3.57142
ENSRNOG00000049668	0	0	0	0	0	0
ENSRNOG00000049670	0	0	0	0	0	0
ENSRNOG00000049674	0	0	0	0	0	1.02836
ENSRNOG00000049676	0	0	1	0	0	0
ENSRNOG00000049681	3329.3	3136.14	3101.78	3274.61	3054.39	3261.26
ENSRNOG00000049683	1294	1338	1259	1392	1377	1263
ENSRNOG00000049686	909	994	985	1137	898	942
ENSRNOG00000049689	0	1	0	0	1	2
ENSRNOG00000049693	0	0	0	0	0	0
ENSRNOG00000049695	9.67929	20.0002	7.00007	17.14213	16.09473	15.04868
ENSRNOG00000049696	0	0	0	1	0	0
ENSRNOG00000049700	0	2.98886	0	3.99069	0.000712399	0
ENSRNOG00000049708	0	0	0	0	0	9.42304
ENSRNOG00000049710	0	0	0	0	0	0
ENSRNOG00000049711	0	0	0	0	0	0
ENSRNOG00000049712	0	0	0	0	0	0
ENSRNOG00000049714	146	144	181	166	168	137
ENSRNOG00000049716	0	0	0	0	0	0
ENSRNOG00000049717	0	0	0	0	0	0
ENSRNOG00000049720	0	0	0	0	0	0
ENSRNOG00000049721	0	0	0	0	0	0
ENSRNOG00000049723	0	0	0	0	0	0
ENSRNOG00000049724	144	105	99	132	113	105
ENSRNOG00000049725	0	0	0	0	0	0
ENSRNOG00000049726	0	0	0	0	0	0
ENSRNOG00000049727	0	0	0	0	0	0
ENSRNOG00000049728	0	0	0	0	0	0
ENSRNOG00000049729	0	0	0	0	0	0
ENSRNOG00000049733	4	2	0	0	0	1
ENSRNOG00000049734	0	0	0	1	0	0
ENSRNOG00000049738	0	0	0	0	0	0
ENSRNOG00000049739	0	0	0	0	0	0
ENSRNOG00000049740	30.020056776	0	13.0915922	0	45.89573712	0
ENSRNOG00000049743	804	856	800.843	841	813	817
ENSRNOG00000049746	1.00042	0	0	0	0	0
ENSRNOG00000049748	0	0	0	0	0	0
ENSRNOG00000049749	396	331	363	424	437	344
ENSRNOG00000049751	242.548	231.707	235.588	234.797	202.614	250.141
ENSRNOG00000049753	0	0	0	0	0	0
ENSRNOG00000049755	0	0	0	0	0	0
ENSRNOG00000049757	0.0781478	2.05798	21.9477	0	8.37247	0
ENSRNOG00000049758	506	324	429	395	469	413
ENSRNOG00000049759	0	0	0	0	0	0
ENSRNOG00000049761	0	0	0	0	0	0
ENSRNOG00000049765	0	0	0	0	0	0
ENSRNOG00000049766	17	23	38	41	44	13
ENSRNOG00000049767	0	0	3	2	1	0
ENSRNOG00000049768	280	264.9997	384	393	314	266
ENSRNOG00000049770	19	25	39	33	25	22
ENSRNOG00000049771	39	48	68	63	42	49
ENSRNOG00000049772	323.791	338.818	375	460	361.748	378
ENSRNOG00000049773	0	0	0	0	0	0
ENSRNOG00000049778	0	0	0	0	0	0
ENSRNOG00000049780	1085	1231	1251	1279	1152	1242
ENSRNOG00000049781	0	0	0	0	0	0
ENSRNOG00000049782	159	140	178	212	191	151
ENSRNOG00000049783	842	652	736	819	686	642
ENSRNOG00000049784	2325	2400	2485	2473	2200	2220
ENSRNOG00000049785	1575.9989	1439.001	1503.9997	1687.0037	1672	1506.9994
ENSRNOG00000049788	0	0	0	0	0	0
ENSRNOG00000049790	0	0	0	0	0	0
ENSRNOG00000049791	2.45818	8.97646	7.69381	2.6783	6.90147	8.64373
ENSRNOG00000049792	0	0	0	0	0	0
ENSRNOG00000049794	0	0	0	0	0	0
ENSRNOG00000049796	0	0	0	0	0	0
ENSRNOG00000049797	0	0	0	1	0	0
ENSRNOG00000049799	0	0	0	0	0	0
ENSRNOG00000049801	12.8515	2.17281	13.579	6.10828	8.83913	4.61689
ENSRNOG00000049802	0	0	0	1	2	2
ENSRNOG00000049804	0	0	0	0	0	0
ENSRNOG00000049805	0	0	0	0	0	0
ENSRNOG00000049807	0	0	0	0	0	0
ENSRNOG00000049810	0	0	0	0	0	0
ENSRNOG00000049811	2.46757	0	0	4.9673	0	0.381489
ENSRNOG00000049814	1764.25	1907	1655.94	1507.24	1556.7	1745.31
ENSRNOG00000049817	0	0	0	0	0	0
ENSRNOG00000049819	871	926.444	994.318	1003	1017.55	945
ENSRNOG00000049821	0	0	0	0	0	1
ENSRNOG00000049822	5.73583	0	5.37896	7.05817	3.23829	7.34879
ENSRNOG00000049826	0	0	0	0	0	0
ENSRNOG00000049827	0	1	0	0	1	0
ENSRNOG00000049828	171	201	214	253	214	189
ENSRNOG00000049829	0	0	0	1	1	1
ENSRNOG00000049830	0	0	0	0.666667	0	0
ENSRNOG00000049831	0	0	0	0	0	0
ENSRNOG00000049832	0	0	0	0	0	0
ENSRNOG00000049836	0	0	0	0	0	0
ENSRNOG00000049837	0	0	0	0	0	0
ENSRNOG00000049838	0	0	0	0	0	0
ENSRNOG00000049843	0	0	0	0	0	0
ENSRNOG00000049845	0	0	0	0	0	0
ENSRNOG00000049847	0	0	0	0	0	0
ENSRNOG00000049848	2.35121	2.36648	0	1.19908	0	0
ENSRNOG00000049849	118	128	105	99	77	94
ENSRNOG00000049850	0	0	0	0	0	0
ENSRNOG00000049851	0	0	0	0	0	0
ENSRNOG00000049853	8	3	1	6	2	7
ENSRNOG00000049855	0	0	0	0	1	0
ENSRNOG00000049856	79	95	67	95	77	83
ENSRNOG00000049858	0	0	0	0	0	0
ENSRNOG00000049860	0	0	0	0	0	0
