gene	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6	DMSO2_6
ENSRNOG00000011296	306.0003	357.0002	280.9996	352.0003	256.99954	300.0004	297.9997
ENSRNOG00000011300	65.00001	56	72.00002	93	66.99991	50.99998	66
ENSRNOG00000011302	1871	1845	1951	2124	1927	1817	1874
ENSRNOG00000011304	14.9652	11.7003	18.4297	13.6132	16.1162	8.82998	15.001
ENSRNOG00000011305	8	13	6	6	5	7	8
ENSRNOG00000011306	6.07887	3.03371	4.03294	6.09803	3.01522	1.00273	5.02469
ENSRNOG00000011307	4970.535	5125.486	4829.788	6186.605	5028.512	4993.365	4315.974
ENSRNOG00000011308	789	850	777	928	817	835	692
ENSRNOG00000011310	44	43.99996	44	70	62.00005	46.00001	39.99999
ENSRNOG00000011311	1250.999	1230	1140	1287	1202	1188.001	1223.999
ENSRNOG00000011313	57	44	48	48	68	39	31
ENSRNOG00000011315	1771.99905	1862.00321	1602.00275	1903.00270137352	1716.00162	1771.00223	1724.9963
ENSRNOG00000011316	41	47	40	56	61	54	52
ENSRNOG00000011317	1331	1457.9969	1389.9982	1727.996	1404.00412	1389.998	1225.0043
ENSRNOG00000011320	0	1	0	1	2	0	1
ENSRNOG00000011321	258.252	218.547	265.786	317.459	241.649	248.133	252.242
ENSRNOG00000011323	170	164	142	201	201	176	172
ENSRNOG00000011329	27602.72	28516.83	27094.19	30124.66	25508.87	25973.86	26506.51
ENSRNOG00000011330	1	0	0	0	0	0	0
ENSRNOG00000011332	227.608	259.699	263.036	257.033	260.119	241.272	201.937
ENSRNOG00000011334	8.68695	5	11.88323	6.44128	9.89106	7.1278	7.366460749162
ENSRNOG00000011335	1	1	0	0	0	0	0
ENSRNOG00000011338	377	423	416	498	422	430	416
ENSRNOG00000011339	1516	1655	1711	2129	1757	1688	1252
ENSRNOG00000011340	1499.91	1756.67	1452.63	1637.38	1563.51	1525.23	1413.43
ENSRNOG00000011341	226	314	320	384	311	383	247
ENSRNOG00000011342	1	0	0	3	4	2	2
ENSRNOG00000011346	2634	2556	2526	2811	2592	2615	2470
ENSRNOG00000011348	521	586	552	650	588.9997	627.99982	583
ENSRNOG00000011351	178.9995	161.0004	149	182.0004	167.0004	162.0003	127
ENSRNOG00000011352	5049	6313	4515	6955	6141	6182	5455
ENSRNOG00000011353	0	1.0000002	0	0	0	0	0
ENSRNOG00000011357	18	21	26	28	26	39	24
ENSRNOG00000011358	3600	4236	3369	5298	4337	4238	3232
ENSRNOG00000011360	3	2	3	6	2	2	7
ENSRNOG00000011361	912	1030	925	1060	916	958	895
ENSRNOG00000011363	425	440	379	569	475	461	387
ENSRNOG00000011366	775	909	731	979	873	916	761
ENSRNOG00000011367	17	13	17	21	13	12	20
ENSRNOG00000011369	0	0	0	0	0	0	0
ENSRNOG00000011373	383	416	369	460	409	438	471
ENSRNOG00000011374	0	0	0	0	0	4	0
ENSRNOG00000011375	1347	1609	1176	1775	1603	1715	1494
ENSRNOG00000011376	67.0701	83	60.0413	113.2647	88	83.1925	68.2707
ENSRNOG00000011377	173	209	181	282	198	216	199
ENSRNOG00000011379	741	792	760	806	756	734	740
ENSRNOG00000011381	5.000000259383	11	13	13	3	14.00000225141	6
ENSRNOG00000011382	1230	1324	1196	1468	1347	1296	1033
ENSRNOG00000011383	2741	3058	2872	2803	2459	2394	2771
ENSRNOG00000011384	1244	1377	1317	1313	1160	1197	1247
ENSRNOG00000011387	653	822	518	1134	927	927	586
ENSRNOG00000011391	620	630	648	757	671	700	499
ENSRNOG00000011394	334	351	305	381	414	346	374
ENSRNOG00000011397	0	0	0	0	0	0	0
ENSRNOG00000011398	337.0003	374.99964	293.0007	361.9994	325	339.9998	368.9997
ENSRNOG00000011399	0	0	0	0	0	0	0
ENSRNOG00000011400	0	0	0	0	0	0	0
ENSRNOG00000011401	9	7	13	12	12	16	7
ENSRNOG00000011402	340.038	321.956	262.048	376.422	310.264	357.432	335.223
ENSRNOG00000011404	780.94	874.389	736.065	935.311	785.632	866.801	880.415
ENSRNOG00000011406	4	0	5	2	6	3	0
ENSRNOG00000011407	407	567	345	586	539	597	473
ENSRNOG00000011411	69	95	90	106	117	103	93
ENSRNOG00000011413	3112.996	3362.002	3165.003	3339.002	3082.996	2959.997	3036.004
ENSRNOG00000011414	5848	6340	5891	6158	5420	5325	6063
ENSRNOG00000011416	70	80	81	76	98	66	95
ENSRNOG00000011417	193.93	223.007	182.093	236.201	197.094	214.258	185.029
ENSRNOG00000011419	1656.93	1562	1470.96	1816.74	1779	1515.81	1471.73
ENSRNOG00000011420	29	25	20.00004	30.00002	19.99999	38	32
ENSRNOG00000011421	939.99992	1119.9981	845	1177.000133978	1079	1159	915.000000054853
ENSRNOG00000011422	532.909	526.047	432.856	647.128	578.692	544.227	431.865
ENSRNOG00000011423	0	1	0	0	1	2	1
ENSRNOG00000011424	12	9	10	13	8	5	12
ENSRNOG00000011425	2685.628	2979.292	2479.785	3790.712	3182.996	3057.858	2558.625
ENSRNOG00000011427	91	146	98	156	126	163	105
ENSRNOG00000011429	0	0	0	0	0	0	0
ENSRNOG00000011431	679	760	654	880	802	719	567
ENSRNOG00000011435	352.87	410.8	327.864	453.703	389.735	390.674	386.955
ENSRNOG00000011438	0	0	0	0	0	0	0
ENSRNOG00000011439	930	900	814	1045	936	898	801
ENSRNOG00000011440	92	96	131	132.9999	98	176.9998	117
ENSRNOG00000011441	595	585	568	646	566	547	569
ENSRNOG00000011445	274	308	275	297	233	266	269
ENSRNOG00000011446	2	5	1	6	3	2	4
ENSRNOG00000011448	683	667	702	780	695	694	594
ENSRNOG00000011451	67	109	94	98	62	94	91
ENSRNOG00000011452	1879.9993	1657.0038	1795.0012	1703.0005	1719.0026	1501.9964	1482.9993
ENSRNOG00000011453	6	4	4	1	5	8	9
ENSRNOG00000011454	462.06	518.055	438.058	576.101	510.34	507.054	374.1408
ENSRNOG00000011455	311	331	265	374	360	286	257
ENSRNOG00000011457	0	0	0	0	0	0	0
ENSRNOG00000011459	258	273	253	360	293	340	268
ENSRNOG00000011460	3	10	3	8	4	12	6
ENSRNOG00000011461	734	689	737	826	752	716	703
ENSRNOG00000011463	2050	2002	1987	2131	1787	1727	2133
ENSRNOG00000011467	676	779	703	852	749	747	759
ENSRNOG00000011470	392	511	408	590	520	529	357
ENSRNOG00000011471	200	201	179	209	174	195	172
ENSRNOG00000011472	0	0	0	0	0	0	0
ENSRNOG00000011474	1306.177	1324.089	1168.4126	1569.1	1464.589	1338.982	1112.474
ENSRNOG00000011475	6	1	3	2	2	3	8
ENSRNOG00000011476	406	414	339.9995	426	389	371	290
ENSRNOG00000011478	107.676	97	120.7	116.212	95.1855	113.253	101.712
ENSRNOG00000011480	495	517	540	624	547	581	522
ENSRNOG00000011483	0	1	0	0	1	0	0
ENSRNOG00000011484	22.7777	17.5499	14.5104	18.6287	6.19988	3.09867	9.31008
ENSRNOG00000011488	527	551	514	564	427	439	513
ENSRNOG00000011489	1840	2152	1685.00224	2149	1973.9974	2041	1957.00488
ENSRNOG00000011490	10	16	15	14	17	16	12
ENSRNOG00000011491	1714	1882	1783	2539	2134	2224	1627
ENSRNOG00000011492	171	163	155	172	172	180	143
ENSRNOG00000011494	2610.87	2765.93	2624.07	2512.83	2063.24	1812.34	2677.25
ENSRNOG00000011497	91	92	109	114	87	122	100
ENSRNOG00000011498	1385	1541	1487	1461	1298	1464	1401
ENSRNOG00000011500	1	4	5	1	4	6	3
ENSRNOG00000011501	2669.99	2611	2641.99	2849.98	2629	2629	2423.99
ENSRNOG00000011502	20	15	32	21	41	27	18
ENSRNOG00000011503	503	629	468	522	493	492	495
ENSRNOG00000011504	2660.0408	2665.8657	2387.3569	3645.232	3084.9321	2889.9223	2139.0764
ENSRNOG00000011507	517	571	519	556	505	530	540
ENSRNOG00000011508	8	13	10	21.00002	15	13.999959614318	10
ENSRNOG00000011509	425	513	399	515	458	451	459
ENSRNOG00000011511	393	488	448	504	462	449	390
ENSRNOG00000011513	246	253	260	248	246	243	219
ENSRNOG00000011517	195.68	255.48	169.354	320.939	247.701	233.35	225.837
ENSRNOG00000011518	37	59	42	55	41	38	49
ENSRNOG00000011519	396.9997	495.9996	445.0003	525.0001	417.9996	447.0004	448
ENSRNOG00000011521	1567.336	1676.9876	1542.748	1927.0691	1791.418	1705.871	1351.8227
ENSRNOG00000011523	1427.002	1420.003	1406.004	1388.995	1283	1410.003	1441.003
ENSRNOG00000011526	376	406	321	456	365	386	347
ENSRNOG00000011527	533.526	542.911	443.895	594.719	493.999	468.62	421.993
ENSRNOG00000011528	396	427	350	400	327	339	399
ENSRNOG00000011530	130	129	134	162	129	150	152
ENSRNOG00000011533	194	253	178	254	206	205	207
ENSRNOG00000011535	948	1006.99	918.993	1025	900	808	874
ENSRNOG00000011540	910	972	903	1034	952	892	902
ENSRNOG00000011541	776.501	789.198	662.553	785.506	756.604	752.652	768.972
ENSRNOG00000011542	443.097	513.01	445.853	432.246	360.934	421.107	428.25
ENSRNOG00000011543	297	302	317	364	323	354	295.0004
ENSRNOG00000011544	1273.54	1329.4	1032.22	1453.42	1252.59	1259.05	1213.73
ENSRNOG00000011548	199	206	177	251	218	239	194
ENSRNOG00000011550	34	40	42	39	31	48	44
ENSRNOG00000011552	607	734	603	799	655	629	598
ENSRNOG00000011553	928.189	1077.17	979.438	1078.16	918.547	1024.35	974.764
ENSRNOG00000011555	328	364	369	448	363	365	348
ENSRNOG00000011557	3	0	0	0	0	0	0
ENSRNOG00000011559	1867	1995	1884	2190	1890	1915	2014
ENSRNOG00000011560	1069.42	1225.37	1076.7	1504.19	1309.91	1221.47	1056.07
ENSRNOG00000011561	515	549	555	663	575	581	552
ENSRNOG00000011562	7	6	3	3	5	4	0
ENSRNOG00000011563	0	0	0	0	0	0	0
ENSRNOG00000011566	126	105	100	173	151	136	98
ENSRNOG00000011567	368	355	295	357	367	324	341
ENSRNOG00000011568	9	16	18	12	16	14	17
ENSRNOG00000011572	4039.00049	4464.996	3841.9999	4514.0014	4185.0014	4201.9987	3672.9996
ENSRNOG00000011573	428.1019	495.603	407.4084	512.0002	434.3109	456.5021	420.8848
ENSRNOG00000011575	2	0	1	0	1	0	1
ENSRNOG00000011582	881.21	869.38	836.627	940.684	933.896	884.239	873.48
ENSRNOG00000011584	313	336	314	399	373	339	335
ENSRNOG00000011585	25	20	26	39	30	30	16
ENSRNOG00000011586	471	580	483	698	569	689	563
ENSRNOG00000011588	646	693	682	823	699	644	586
ENSRNOG00000011589	2388.997	2672.998	2364.996	3203	2863.002	2719.001	2241
ENSRNOG00000011591	17	26	20	15	19	22	28
ENSRNOG00000011592	2859	3406	2691	3698	3232	3298	3179
ENSRNOG00000011593	36	34	34	37	34	34	23
ENSRNOG00000011595	94	103	83	99	107	73	100
ENSRNOG00000011598	27.846	33.3072	40	45.3366	31.2784	38	35.2787
ENSRNOG00000011599	17.00001	17	9	13	17.00002	18.00003	12
ENSRNOG00000011603	714	643	666	669	653	603	606
ENSRNOG00000011606	1.07828	2.20196	5.42273	0	2.15067	3.28284	3.23382
ENSRNOG00000011611	974	1146	900	1398	1280	1271	1069
ENSRNOG00000011612	2	1	0	0	0	0	1
ENSRNOG00000011613	734.99954	823.00006	819.00062	1043.0007	820.0001	883.00062	713.00008
ENSRNOG00000011614	503	502.99983	455.00003	650	567.0005	483	456
ENSRNOG00000011615	0	1	0	0	0	0	0
ENSRNOG00000011616	6	7	3	4	12	2	2
ENSRNOG00000011617	410.9999	406	370.0001	460	446.9998	413.0001	441.9997
ENSRNOG00000011618	178.05	170	175.001	247	175.045	175.001	162.001
ENSRNOG00000011619	454.0004	642.99963	654	838.9998	565.9998	847	555.9995
ENSRNOG00000011621	3229.65	3452.64	3376.37	3601.17	3044.72	3215.58	3410.36
ENSRNOG00000011622	295	352	315	361	303	314	315
ENSRNOG00000011623	3.02101	1	4.02074	3.00769	2.01199	8.03706	5.03814
ENSRNOG00000011624	0	3	1	0	0	5	2
ENSRNOG00000011625	1242	1304	1091	1564	1504	1378	1079
ENSRNOG00000011627	2109.9967	2164.9998	2212.0036	2582.0001	2182.0011	2234.0016	2024.00096
ENSRNOG00000011628	0	0	0	0	0	0	0
ENSRNOG00000011631	65	68	50	59	43	45	54
ENSRNOG00000011632	8449	8607	8598	8776	7844	7783	8063
ENSRNOG00000011634	65.0071	41.2848	48.2088	51.6277	30.2829	50.6386	35.1566
ENSRNOG00000011635	0	0	0	0	0	0	0
ENSRNOG00000011636	973	924	907	1026	1011	948	825
ENSRNOG00000011637	0	0	0	0	0	0	0
ENSRNOG00000011639	560.811	553.827	593.562	562.843	548.453	529.647	547.236
ENSRNOG00000011640	8	8	4	4	1	3	3
ENSRNOG00000011642	0	0	0	0	0	0	0
ENSRNOG00000011644	5.000002	2	6	2	2	3	1
ENSRNOG00000011645	277.839	301.898	264.532	373.276	268.064	235.845	258.054
ENSRNOG00000011646	19	33	27	28	28	32	41
ENSRNOG00000011647	3795	4302	4460	4059	3112	2861	4730
ENSRNOG00000011648	3037.998	3185.9997	2745.999	3375.996	3279.9998	3135.997	2967.9987
ENSRNOG00000011649	55.7322	52.9497	33.6903	60.3478	59.9609	67.3634	40.8173
ENSRNOG00000011652	809.392	898.787	775.801	1016.101	920.025	839.421	792.082
ENSRNOG00000011653	2085.00045	1875.99651	1930.99737	2239.99833	2187.0049	2070.99603	1662.00447
ENSRNOG00000011654	262.9999	298.6083	328.9995	336.0001	312.1816	370.5382	302.0001
ENSRNOG00000011655	528.306	559.624	486.737	623.333	543.581	563.734	471.406
ENSRNOG00000011657	0	0	3.22692	0	0	2.42371	0
ENSRNOG00000011658	145	210	194	173	144	180	200
ENSRNOG00000011659	4034	4573	3595	5181	4542	4495	3575
ENSRNOG00000011661	1782	1906	1936	2145	1774	1898	1579
ENSRNOG00000011663	1321.27	1471.86	1269.8	1445.93	1203.52	1118.61	1415.86
ENSRNOG00000011667	2476	2881	2372	2858	2468	2653	2571
ENSRNOG00000011668	358	391	327	378	374	379	371
ENSRNOG00000011669	458.095	518.493	454.771	561.978	524.382	481.517	426.899
ENSRNOG00000011671	12	4	4	11	8	5	7
ENSRNOG00000011672	37.0028	21.503	43.8422	38.7147	40.8833	39.8881	36.6954
ENSRNOG00000011675	58	65	77.1526	79.2511	60.1867	102	70
ENSRNOG00000011677	732	733	726	1010	876.00055	796	621.0003
ENSRNOG00000011678	645.85412	699.99995	657.0006	717.9999	676	696.9999	671.0002
ENSRNOG00000011680	32	35	26	48	44	47	36
ENSRNOG00000011683	54	85	98	73	97	79	61
ENSRNOG00000011684	557	699	599	715	619	655	690
ENSRNOG00000011688	16	18	31	26	25	19	28
ENSRNOG00000011690	549.79	611	600	734.043	602	561.204	535.73
ENSRNOG00000011692	0	0	0	0	0	0	0
ENSRNOG00000011696	735.964	770.887	623.081	963.888	798.193	791.522	563.4
ENSRNOG00000011697	469	469	455	701	640	553	443
ENSRNOG00000011700	1030	1176.998	992	1592	1354.004	1377.995	1100.9996
ENSRNOG00000011702	4	4.234368	2	3	3	3.12825	7.15294
ENSRNOG00000011704	376	429	391.0001	490	448	438.9998	383.0005
ENSRNOG00000011705	4	1	1	3	1	1	1
ENSRNOG00000011706	0	0	0	0	0	0	0
ENSRNOG00000011709	1441	1822	1406	2155	1877	1807	1395
ENSRNOG00000011713	106	108	84	120	83	103	87
ENSRNOG00000011714	533	492	466	487	374	431	446
ENSRNOG00000011715	1.21686	1.18766	0	0	2.46432	0	0
ENSRNOG00000011716	1	1	4	2	1	0	0
ENSRNOG00000011718	71	70	72	100	77	74	57
ENSRNOG00000011719	1	10	6	4	3	2	5
ENSRNOG00000011720	240	255	211	331	316	277	215
ENSRNOG00000011723	0	3	3	4	1	0	2
ENSRNOG00000011726	0	1.99999798142	0.99999992763	2	0	2.0000006559	0
ENSRNOG00000011728	1399.00474	1460.00221	1284.9999	1608.9964	1455.9967	1499.99619	1261.0029
ENSRNOG00000011729	2	4	1	5	4	6	1
ENSRNOG00000011732	3932.0052	4001.0048	3992.0018	4178.0022	3543.9984	3320.0028	4199.9968
ENSRNOG00000011739	469	530	538	687	566	623	503
ENSRNOG00000011740	480	495	423	538	490	529	462
ENSRNOG00000011745	3101	3189	3143	3219	2841	2847	3119
ENSRNOG00000011747	399	442	415	430	322	341	449
ENSRNOG00000011748	7	6	2	3	5	5	7
ENSRNOG00000011750	8	2	11	14	5	6	11
ENSRNOG00000011751	691	1010	676	1033	878	1022	905
ENSRNOG00000011752	572.99958	621.0002	494	858.00028	749.00021	784.99967	601.999901047734
ENSRNOG00000011753	4.00044	0	2.00062	4.00045	2.00065	1.00017	1
ENSRNOG00000011754	562	522	544	529	677	532	492
ENSRNOG00000011756	956	1023	1006	1301	1081	1101	1018
ENSRNOG00000011758	302	323	292	297	324	265	309
ENSRNOG00000011762	637.0003	619.00040649506	644.9995	817.000000090273	713	653.0004	567.0001138672
ENSRNOG00000011763	2392	2296	2477	2492	2213	2235	2270
ENSRNOG00000011771	1396.41	1476.37	1378.05	1614.94	1406.58	1435.81	1307.21
ENSRNOG00000011774	1361.0002	1543	1214	1841.001	1675.003	1487.004	1540.001
ENSRNOG00000011775	127	150	132	191	155	152	124
ENSRNOG00000011777	443	433	422	570	509	530	401
ENSRNOG00000011778	712	788	761	718	646	671	731
ENSRNOG00000011781	1459.4643	1512.992	1304.5892	1714.98	1558.1382	1480.5486	1263.4902
ENSRNOG00000011782	10486	10967	9746	11494	10718	10304	10438
ENSRNOG00000011784	291	305	284	328	318	325	304
ENSRNOG00000011785	1432	1461	1469	1744	1544	1449	1265
ENSRNOG00000011789	476	511	424	700	578	581	461
ENSRNOG00000011791	56.00001	66.00002	56.00001	75	93	74.99997	63.00003
ENSRNOG00000011794	311	293	304	336	310	271	287
ENSRNOG00000011796	1683.47	2065.59591	1684.8	2178.28364	2152.92	1951.81256	1916.14176
ENSRNOG00000011798	3231.99756	3242.99765	3394	3598	3218	3029.9972	3296
ENSRNOG00000011799	176.0002	162	147	165	160	166.0001	180.0004
ENSRNOG00000011800	93	101	89	68	83	76	69
ENSRNOG00000011803	0	0	2	0	2	0	0
ENSRNOG00000011804	1967.9983	1943.0015	1859.0016	2039.9981	1835.9998	1863.996	1746.0028
ENSRNOG00000011808	0	1	0	1	0	0	0
ENSRNOG00000011814	2892.968	2896.993	2996.994	3195.002	2899.992	2712.001	2758.998
ENSRNOG00000011815	241.0002	281.9996	277.9996	312.00053	303.0005	273.9998	256.99974
ENSRNOG00000011817	1363.89	1376.91	1529	1273	1144.92	1057	1594
ENSRNOG00000011820	59.5566	47.08281	50.32849	65.63096	68.1141	66.03064	53.03758
ENSRNOG00000011821	8384	9184	8901	9320	7503	6773	9783
ENSRNOG00000011823	3.15725	1.01045	0	6.00547	1.03322	2.0078	2.02045
ENSRNOG00000011824	2	2	0	5	5	0	5
ENSRNOG00000011825	2616	2599	2676	2545	2255	2118	2317
ENSRNOG00000011826	198	193	171	214	193	208	137
ENSRNOG00000011827	737.615	792.709	704.402	650.336	607.002	568.201	869.999
ENSRNOG00000011829	176	218	212	283	224	251	234
ENSRNOG00000011830	529	607	452	625	623	573	566
ENSRNOG00000011831	475	506	451	472	473	430	526
ENSRNOG00000011839	849	900	905	987	841	807	850
ENSRNOG00000011841	40.33821	35.56804	40.45586	59.17947	50.72856	45.10798	46.7046
ENSRNOG00000011842	0	2	0	1	0	1	4
ENSRNOG00000011844	341	357	342	360	354	348	345
ENSRNOG00000011846	0	1	0	1	0	1	0
ENSRNOG00000011847	117	124	126	135	116	117	121
ENSRNOG00000011849	8007	8270	7543	9207	8374	7544	6981
ENSRNOG00000011852	761	827	801	1032	911	972	718
ENSRNOG00000011853	1193	1223	1177	1278	1139	1083	1117
ENSRNOG00000011854	148	126	144	149	135	149	106
ENSRNOG00000011855	0	0	0	0	0	0	0
ENSRNOG00000011856	21	33	23	20	24	30	24
ENSRNOG00000011857	1627	1701	1602	1967	1701	1615	1529
ENSRNOG00000011858	0	0	0	1	0	0	0
ENSRNOG00000011859	560	521	544	659	590	569	508
ENSRNOG00000011861	22.00000186604	18.00004	24.00004	28.99996	29	24	27
ENSRNOG00000011863	129	139	149	122	148	127	139
ENSRNOG00000011865	1070	1058	942	950	878	802	1052
ENSRNOG00000011871	759	763	731	850	838	789	719
ENSRNOG00000011873	319	265	232	333	282	269	269
ENSRNOG00000011875	0	0	0	2	0	0	2
ENSRNOG00000011876	2392	2639	2239	2620	2353	2447	2320
ENSRNOG00000011879	1877.7125	2234.9053	1899.9182	3115.9772	2607.668	2749.7274	2088.4855
ENSRNOG00000011881	594.8999	584.704	534.078	642.5809	597.7144	572.89725	537.855
ENSRNOG00000011882	255	282	244	338	315	282	229
ENSRNOG00000011884	1815.986	1846.002	1725.005	2180.998	2018.996	1963.999	1572
ENSRNOG00000011885	162.369	178.47	146.875	176.578	168.327	145.555	194.025
ENSRNOG00000011887	6014	6094	5684	7001	6407	6117	5081
ENSRNOG00000011891	2495	2584	2437	2698	2417	2308	2288
ENSRNOG00000011892	1	1	2	2	0	3	2
ENSRNOG00000011893	21819	22140.1	23523.1	21882.4	18438.6	18609.5	21508.7
ENSRNOG00000011895	444.9997	422	437.9997	480.99997	457.9997	394.0003	397
ENSRNOG00000011901	3262.004	3592.998	3131.004	3851.995	3280.997	3238.999	3261.004
ENSRNOG00000011904	346.0785	369.1313	351.0475	392.8291	320.2545	336.4047	345.34
ENSRNOG00000011905	1486	1693	1567	1552	1532	1396	1521
ENSRNOG00000011907	4	4	2	3	4	5	4
ENSRNOG00000011908	419	411	374	591	496	546	354
ENSRNOG00000011909	228.267	310.258	264.683	336.963	292.24	312.143	307.009
ENSRNOG00000011910	1699.12	1829.09	1735.09	1863.16	1647.07	1682.91	1542.1
ENSRNOG00000011912	4793.00455	4855	4492.0009	5342.99801	4789.9982	4711.0049	4834.99943
ENSRNOG00000011913	138	126	124	212.9999	159	162.9996	146
ENSRNOG00000011914	238	251.0004	202.0003	247	232.0005	228.0002	190.0003
ENSRNOG00000011917	2	0	0	0	1	0	0
ENSRNOG00000011918	3.00557	6.01351	3.01109	12	7.00518	8.02846	4.00348
ENSRNOG00000011921	159	160	158	174	157	161	134
ENSRNOG00000011922	2362.13497	2437.1958	2245.13438	2719.2999	2261.2666	2292.3221	1987.04444
ENSRNOG00000011923	19	31	19	35	13	22	23
ENSRNOG00000011925	4	4	3	10	14	4	6
ENSRNOG00000011927	1426	1741	1397	2063	1774	1807	1513
ENSRNOG00000011929	1281.19	1443.13	1272.46	1584.9	1413.69	1376.88	1100.89
ENSRNOG00000011931	1225.001	1310.999	1108	1617.999	1550.004	1469.995	1091
ENSRNOG00000011932	463	588	574.00039	497	451	490.0002	560.00007
ENSRNOG00000011933	745	859	739	1035	839	1018	840
ENSRNOG00000011936	105	89.99994	82	98.99998	90	115	76.00001
ENSRNOG00000011937	65	66	62	84	59	70	71
ENSRNOG00000011944	159	177	145	186	203	189	195
ENSRNOG00000011945	2050.003	2058.9978	2030	2482.004	2167	2070.003	1820.005
ENSRNOG00000011946	2067	2091	2002	2548	2424	2341	2163
ENSRNOG00000011947	1	5	2	3	4	4	4
ENSRNOG00000011949	5284.87	5105.62	5001.29	5124.33	4621.99	4189.63	5144.13
ENSRNOG00000011951	1174	1223	1029	1302	1169	1164	1071
ENSRNOG00000011952	3572	3558	3460	3531	3202	3134	3434
ENSRNOG00000011953	1855	2019	2019	2274	2010	2075	1622
ENSRNOG00000011954	1	0	2	2	1.0000004	3	0
ENSRNOG00000011955	21.9587	9.77871	22.4048	12.1527	14.6753	6.03181	8.4825
ENSRNOG00000011956	933	969	856	1043	903	909	896
ENSRNOG00000011962	241.30277	297.5998	263.41945	330.8683	282.8073	269.59353	257.46422
ENSRNOG00000011963	0	0	0	0	0	0	0
ENSRNOG00000011964	180.482	191.343	136.89	193.447	159.486	210.618	188.983
ENSRNOG00000011967	231	215	148	249	257	253	204
ENSRNOG00000011969	505	482	432	511	530	508	350
ENSRNOG00000011970	9	10	9	13	7	7	9
ENSRNOG00000011971	380.9996	457	360	496.99951	547.00012	409	418.00008
ENSRNOG00000011973	16	2	9	5	8	9	7
ENSRNOG00000011974	0	0	0	0	0	0	0
ENSRNOG00000011975	282.956	328.541	260.8005	397.513	322.637	345.977	250.311
ENSRNOG00000011976	361.00036	371.00043	368.9997	414.00008	374.99985	372.00048	360.9996
ENSRNOG00000011977	3386.64	4019	3484	5575.38	4397.67	4341.41	3359.568
ENSRNOG00000011979	1225.001	1313.9977	1343.9996	1215.0033	1016.0003	1003	1238.9963
ENSRNOG00000011980	26.99995035	39	23.000018	34	31.00003	20.999984121	24
ENSRNOG00000011981	850	1031	844	1076	1004	996	979
ENSRNOG00000011984	35	17	26	16	8	12	10
ENSRNOG00000011986	0	1	0	3	0	2	1
ENSRNOG00000011987	301	333	320	400	326	373	322
ENSRNOG00000011989	5	5	8	9	11	5	13
ENSRNOG00000011991	417.069	420.819	399.963	518.476	424.619	450.106	401.915
ENSRNOG00000011992	0	0	0	0	1	0	0
ENSRNOG00000011994	2447.91	2504.75	2418.62	2526.83	2380.99	2340.75	2318.77
ENSRNOG00000011997	0	0	0	68.3549	0	2.12906	0
ENSRNOG00000012001	612	649	639	635	641	615	585
ENSRNOG00000012002	2564	2706	2447	3391	2936	2878	2162
ENSRNOG00000012004	699	790	623	813	760	722	773
ENSRNOG00000012007	480	508	458	598	514	516	499
ENSRNOG00000012008	98	109	83	90	89	76	96
ENSRNOG00000012012	274	349	262	330	256	316	327
ENSRNOG00000012014	1189.89	1330.53	1140.46	1569.69	1377.96	1347.35	1181.04
ENSRNOG00000012015	642	590	575	632	616	570	568
ENSRNOG00000012016	580.084	774.50532	507.492	861.14004	762.977	775.49376	632.59667
ENSRNOG00000012017	519	506	444	400.645	385	388.871	383
ENSRNOG00000012019	590	677	620	729	702	617	627
ENSRNOG00000012020	335.842	406.298	327.266	390.886	355.286	320.504	346.595
ENSRNOG00000012021	962	1044	949	1053	897	969	978
ENSRNOG00000012022	0	0	0	2	0	3	0
ENSRNOG00000012026	3492	3725	3592	3697	3199	3344	3321
ENSRNOG00000012027	83.1281	96.2063	80.1354	75.2112	73.1351	83.3057	66.0955
ENSRNOG00000012030	60	63	58	75	52	60	55
ENSRNOG00000012034	0	0	0	0	0	0	0
ENSRNOG00000012035	753	823	717	915	778	758	880
ENSRNOG00000012036	91	110	81	143	104	105	89
ENSRNOG00000012037	287.7003	304.5709	322.1901	407.822	341.1596	367.841	351.6738
ENSRNOG00000012038	0	0	0	0	0	0	0
ENSRNOG00000012040	0	0	0	0	0	0	1
ENSRNOG00000012045	0	0	0	0	0	1	0
ENSRNOG00000012046	1184	1412	1127	1484	1305	1303	1346
